DSG085BAX2Z0,0000009
DSG085BAY1Z0,0000042
DSG085BAZ9Z0,0000000
DSG085TAR5Z0,0000006
DSG085TAY1Z0,0000000
DSG086BA21Z0,0000022
DSG086BA88Z0,0000000
DSG086BA8BZ0,0000000
DSG086BAE1Z0,0000030
DSG086BAE8Z0,0000000
DSG086BAF3Z0,0000000
DSG086BAK9Z0,0000003
DSG086BAL7Z0,0000000
DSG086BAM8Z0,0000003
DSG086BAR5Z0,0000000
DSG086BB8BZ0,0000000
DSG086TA21Z0,0000004
DSG086TA88Z0,0000000
DSG086TA8BZ0,0000000
DSG086TAE1Z0,0000003
DSG086TAE8Z0,0000000
DSG097BALAZ0,0000000
DSG097TCLAZ0,0000000
DSG105KA02Z0,0000005
DSG105KA19Z0,0000018
DSG105KA21Z0,0000011
DSG105KA88Z0,0000005
DSG105KA8BZ0,0000103
DSG105KAB2Z0,0000066
DSG105KAF4Z0,0000012
DSG105KAM9Z0,0000039
DSG105KAN3Z0,0000001
DSG105KAR7Z0,0000022
DSG105KAU7Z0,0000004
DSG105KAV5Z0,0000009
DSG105KAW1Z0,0000004
DSG105KAX3Z0,0000008
DSG105KAX7Z0,0000038
DSG105KAY1Z0,0000000
DSG105KAY8Z0,0000000
DSG105KB8BZ0,0000006
DSG105KBB2Z0,0000013
DSG105KBF4Z0,0000002
DSG105KBV5Z0,0000002
DSG106NA02Z0,0000014
DSG106NA74Z0,0000000
DSG106NA75Z0,0000004
DSG106NA77Z0,0000000
DSG106NA79Z0,0000000
DSG106NA80Z0,0000002
DSG106NA85Z0,0000000
DSG106NAB6Z0,0000000
DSG106NAD6Z0,0000354
DSG106NAE1Z0,0000000
DSG106NAI4Z0,0000000
DSG106NAR7Z0,0000011
DSG106NAT7Z0,0000005
DSG106NAU7Z0,0000000
DSG106NAV5Z0,0000345
DSG106NAX3Z0,0000000
DSG106NAX6Z0,0000007
DSG106NAY8Z0,0000000
DSG106NB02Z0,0000021
DSG106NB77Z0,0000009
DSG106NB79Z0,0000006
DSG106NB85Z0,0000003
DSG106NBB6Z0,0000000
DSG106NBD6Z0,0000029
DSG106NBE1Z0,0000000
DSG106NBI4Z0,0000000
DSG106NBR7Z0,0000000
DSG106NBU7Z0,0000000
DSG106NBV5Z0,0000000
DSG106NBX3Z0,0000000
DSG106NBY8Z0,0000007
DSG109NAX4,0000000
DSG110BJR7Z0,0000177
DSG110BJT7Z0,0000000
DSG110BJU7Z0,0000462
DSG110BJX3Z0,0000000
DSG111NA02Z0,0000000
DSG111NA75Z0,0000000
DSG111NA77Z0,0000001
DSG111NA8BZ0,0000026
DSG111NAB2Z0,0000003
DSG111NAE1Z0,0000000
DSG111NAG3Z0,0000005
DSG111NAG5Z0,0000001
DSG111NAMAZ0,0000003
DSG111NAMKZ0,0000031
DSG111NAN3Z0,0000027
DSG111NAP6Z0,0000000
DSG111NAR8Z0,0000016
DSG111NAU4Z0,0000000
DSG111NAU7Z0,0000014
DSG111NAU9Z0,0000003
DSG111NAV3Z0,0000000
DSG111NAV5Z0,0000018
DSG111NAY8Z0,0000008
DSG111NB02Z0,0000006
DSG111NBE1Z0,0000007
DSG111NBG3Z0,0000019
DSG111NBMKZ0,0000010
DSG111NBR8Z0,0000003
DSG111NBU7Z0,0000005
DSG112BA21Z0,0000047
DSG112BAB2Z0,0000006
DSG112TA21Z0,0000000
DSG113BA02Z0,0000049
DSG113TA02Z0,0000008
DSG115BA02Z0,0000000
DSG115BA85Z0,0000000
DSG115BA88Z0,0000000
DSG115BAB2Z0,0000009
DSG115BAI4Z0,0000008
DSG115BAK9Z0,0000007
DSG115BAM9Z0,0000000
DSG115BAN3Z0,0000000
DSG115BAX7Z0,0000000
DSG115BB02Z0,0000010
DSG115BBB2Z0,0000006
DSG117BAW8Z0,0000000
DSG117BBW8Z0,0000000
DSG117TAW8Z0,0000000
DSG118BAN3Z0,0000000
DSG119BAG1Z0,0000015
DSG119BAG2Z0,0000002
DSG11DBA21L0,0000000
DSG11DBAB2J0,0000001
DSG11DBAX7X0,0000005
DSG11DTAB2J0,0000000
DSG11DTAV1P0,0000027
DSG11HBAV1Z0,0000002
DSG11HTAV1Z0,0000000
DSG11ZBAB2Z0,0000000
DSG11ZBAM8Z0,0000009
DSG11ZBAX7Z0,0000001
DSG11ZTAB2Z0,0000001
DSG11ZTAX7Z0,0000000
DSG120KAB2Z0,0000014
DSG122KJB2Z0,0000003
DSG127BA2AZ0,0000000
DSG127BA37Z0,0000000
DSG127BA77Z0,0000002
DSG127BA8BZ0,0000000
DSG127BAB6Z0,0000000
DSG127BAD6Z0,0000004
DSG127BAE1Z0,0000005
DSG127BAL7Z0,0000000
DSG127BAN3Z0,0000000
DSG127BAP6Z0,0000000
DSG127BAR7Z0,0000000
DSG127BAT7Z0,0000000
DSG127BAU7Z0,0000000
DSG127BAV5Z0,0000000
DSG127BAX7Z0,0000000
DSG127BAY1Z0,0000000
DSG127BAY8Z0,0000000
DSG127BB8BZ0,0000008
DSG127BBB6Z0,0000001
DSG127BBX7Z0,0000000
DSG127BBY8Z0,0000009
DSG1CLBA79Z0,0000005
DSG1CLBA85Z0,0000000
DSGA01BJEEZ0,0000102
DSGA01BJGGZ0,0000000
DSGA01BJJJZ0,0000000
DSGA01BJLLZ0,0000025
DSGA01TJBBZ0,0000000
DSGA01TJEEZ0,0000002
DSGA01TJGGZ0,0000005
DSGA01TJIIZ0,0000006
DSGA01TJJJZ0,0000001
DSGA01TJLLZ0,0000000
DSGA04BJG1Z0,0000024
DSGA08BJG1Z0,0000000
DSGA08TJG1Z0,0000000
DSGA15SAGGZ0,0000009
DSGA35TJQQZ0,0000000
DSGA35TJSSZ0,0000004
DSGA35TJUUZ0,0000006
DSGA47BJJJZ0,0000000
DSGA47TJEEZ0,0000000
DSGA47TJGGZ0,0000000
DSGA47TJJJZ0,0000000
DSGA47TJLLZ0,0000000
DSGA62KJGGZ0,0000004
DSGA62KJJJZ0,0000009
DSGA78PCGGZ0,0000002
DSGA78PCJJZ0,0000006
DSGA78PCLLZ0,0000010
DSGDESMAGNYPKT,0000000
DSGE25BJ32Z3,0000003
DSGE25BJ34Z3,0000008
DSGE25BJ36Z3,0000038
DSGE25BJ38Z3,0000019
DSGE25BJ40Z3,0000012
DSGE25BJ42Z3,0000012
DSGE25BJ44Z3,0000000
DSGE25BJ46Z3,0000017
DSGE25BJ48Z3,0000015
DSGE25BJ50Z3,0000020
DSGM24BJ77Z0,0000000
DSGM24BJ88Z0,0000000
DSGM24BJD6Z0,0000000
DSGM24BJE1Z0,0000000
DSGM24BJI5Z0,0000001
DSGM24BJLAZ0,0000000
DSGM24BJLSZ0,0000011
DSGM24BJMAZ0,0000000
DSGM24BJSRZ0,0000000
DSGM24BJT7Z0,0000000
DSGM24BJU2Z0,0000049
DSGM24BJU4Z0,0000000
DSGM33BJG3Z0,0000000
DSGM33BJN3Z0,0000017
DSGM38BJBBZ0,0000023
DSGM38BJEEZ0,0000000
DSGM38BJJJZ0,0000000
DSGM38BJLLZ0,0000000
DSGM40BA05Z0,0000012
DSGM44BJ02Z0,0000023
DSGM44BJ75Z0,0000008
DSGM44BJ8BZ0,0000000
DSGM44BJB2Z0,0000000
DSGM44BJE1Z0,0000000
DSGM44BJG1Z0,0000016
DSGM44BJG2Z0,0000010
DSGM44BJG3Z0,0000000
DSGM44BJG5Z0,0000028
DSGM44BJMAZ0,0000014
DSGM44BJMKZ0,0000010
DSGM44BJN3Z0,0000000
DSGM44BJP6Z0,0000124
DSGM44BJR8Z0,0000000
DSGM44BJU2Z0,0000022
DSGM44BJU4Z0,0000000
DSGM44BJU7Z0,0000000
DSGM44BJU9Z0,0000000
DSGM44BJV3Z0,0000027
DSGM44BJV5Z0,0000009
DSGM44BJY8Z0,0000151
DSGM48BJ10Z3,0000058
DSGM52BJE1Z0,0000018
DSGM52BJG3Z0,0000000
DSGM52BJG5Z0,0000002
DSGM63BJZZZ0,0000058
DSGM65KAB2Z0,0000000
DSGM65KAM9Z0,0000000
DSGM65KAV5Z0,0000004
DSGM65KAX7Z0,0000000
DSGM65KAY1Z0,0000000
DSGM70BAZZZ0,0000012
DSGN15BAE1Z0,0000005
DSGN38BJ02Z0,0000117
DSGN38BJ75Z0,0000007
DSGN38BJ8BZ0,0000000
DSGN38BJB2Z0,0000011
DSGN38BJE1Z0,0000000
DSGN38BJG1Z0,0000011
DSGN38BJG2Z0,0000007
DSGN38BJG3Z0,0000018
DSGN38BJG5Z0,0000000
DSGN38BJI5Z0,0000000
DSGN38BJMAZ0,0000002
DSGN38BJMKZ0,0000000
DSGN38BJN3Z0,0000000
DSGN38BJP6Z0,0000174
DSGN38BJR8Z0,0000110
DSGN38BJU4Z0,0000008
DSGN38BJU7Z0,0000487
DSGN38BJU9Z0,0000000
DSGN38BJV3Z0,0000000
DSGN38BJV5Z0,0000264
DSGN38BJY8Z0,0000000
DSGN65BA92Z0,0000005
DSGN81BJZZZ0,0001045
DSGN84BJ85L0,0000009
DSGN84BJB2J0,0000011
DSGN84BJB6J0,0000007
DSGN84BJE1I0,0000004
DSGN84BJE4J0,0000000
DSGN87BJ77Z0,0000016
DSGN87BJ88Z0,0000004
DSGN87BJ96Z0,0000001
DSGN87BJD6Z0,0000089
DSGN87BJE1Z0,0000000
DSGN87BJI5Z0,0000000
DSGN87BJLAZ0,0000000
DSGN87BJLSZ0,0000000
DSGN87BJMAZ0,0000000
DSGN87BJSRZ0,0000005
DSGN87BJT7Z0,0000000
DSGN87BJU2Z0,0000000
DSGN87BJU4Z0,0000002
DSGN90BJLAZ0,0000003
DSGN92BJE1Z0,0000004
DSGN92BJLAZ0,0000011
DSGN99BJG1Z0,0000000
DSGN99BJG2Z0,0000000
DSGT07BA02Z0,0000380
DSGT10BAZZZ0,0000009
DSGT11BAZZZ0,0000000
DSGY77BZZZZ0,0000000
DSGY78BZZZZ0,0000004
DW01900,0000000
DW01909,0000001
DW01926,0000000
DW01962,0000003
DW01968,0000000
DW01969,0000002
DW01981,0000003
DW01982,0000007
DW01983,0000000
DW01985,0000002
DW01986,0000001
DW01988,0000000
DW01992,0000001
DW01993,0000000
DW01995,0000000
DY105,0000023
DY1938,0000045
DY1998,0000015
DY415,0000020
DY530,0000066
DY7580,0000063
DY8172,0000082
DY8183,0000067
DY873,0000194
DYB52,0000047
DYP51,0000029
EA102037,0000000
EA102102,0000005
EA109910,0000000
EA109915,0000000
EA400422,0000032
EA400424,0000000
EA600066,0000000
EA600095,0000000
EA600248,0000005
EA600252,0000009
EA600310,0000003
EA600315,0000006
EA600320,0000001
EA600325,0000005
EA600328,0000004
EA600343,0000003
EA600605,0000000
EA600608,0000009
EA770001,0000000
EA770022,0000000
EA770061,0000000
EA770065,0000000
EA770070,0000000
EA770090,0000000
EA770095,0000000
EA770098,0000000
EA770100,0000002
EA770105,0000000
EA770123,0000000
EA770125,0000000
EA770127,0000000
EA770128,0000000
EA770130,0000000
EA770133,0000000
EA771100,0000013
EA771120,0000010
EA771125,0000000
EA999061,0000005
EA999063,0000000
EA999101,0000001
EA999106,0000000
EA999119,0000000
EA999151,0000003
EA999154,0000000
EA999163,0000003
EA999220,0000000
EA999230,0000001
EA999644,0000000
EA999790,0000025
EAREP3-BK-LPR,0000155
EAREP3-BK-MPR,0000375
EAREP3-BK-SPR,0000140
EAREP3-LPR,0000076
EAREP3-MPR,0000314
EAREP3-SPR,0000069
EAREP4-BK-LPR,0000161
EAREP4-BK-MPR,0000033
EAREP4-BK-SPR,0000000
EAREP4-LPR,0000098
EAREP4-MPR,0000467
EAREP4-SPR,0000124
EAREP5-BK-LPR,0000097
EAREP5-BK-MPR,0000181
EAREP5-BK-SPR,0000041
EAREP5-OR-LPR,0000073
EAREP5-OR-MPR,0000132
EAREP5-OR-SPR,0000042
EAREP7-BK-LPR,0000029
EAREP7-BK-MPR,0000337
EAREP7-COMPLY-ST-3MPR,0000000
EAREP7-MPR,0000170
EG4009BK,0000472
EG4009DE,0000119
EG4009OD,0000025
EG4010BK,0000124
EG4010DE,0000086
EG4010OD,0000005
EG4011BK,0000173
EG4011DE,0000033
EG4011OD,0000016
EG4025BK,0000072
EG4025DE,0000022
EG4035BK,0000019
EG4035DE,0000000
EG4045BK,0000415
EG4045DE,0000075
EG4045OD,0000030
EG4055BK,0000061
EG4085,0000043
EG4092BK,0000007
EG4093BK,0000007
EG4106BK,0000000
EG4130BK,0000025
EG4139BK,0000016
EG4141BK,0000021
EG4141CB,0000040
EG4201-SS,0000052
EG4230BK,0000002
EG4231BK,0000006
EG4232BK,0000053
EG4234BK,0000000
EG4237BK,0000006
EG4238BK,0000001
EG4239BK,0000002
EG4255BK,0000005
EG4293,0000067
EG4296,0000056
EG4330-4PKBK,0000054
EG4330-4PKDE,0000002
EG4332-4PKBK,0000018
EG4332-4PKDE,0000019
EG4332-4PKGG,0000014
EG4366KTBK,0000089
EG4373-3PKBK,0000175
EG4373-3PKDE,0000070
EG4373-3PKFG,0000004
EG4373-3PKGG,0000000
EG4373-3PKOD,0000018
EG4373-3PKPINK,0000014
EG4379BK,0000023
EG4379DE,0000007
EG4453,0000017
EG4454,0000032
EG4510,0000014
EG4511BK,0000022
EG4511DE,0000016
EG4520BK,0000012
EG4581-SWJ,0000035
EG4751,0000039
EG4756-6,0000025
EG4763BK,0000002
EG4766BK,0000008
EG4807BK,0000001
EG4808BK,0000002
EG4811P,0000006
EG4817-12,0000006
EG4817-15,0000009
EG4818-12,0000007
EG4818-15,0000008
EG4819-12,0000008
EG4819-15,0000006
EG4820-12,0000009
EG4820-15,0000004
EG4821,0000000
EG4822,0000000
EG4823,0000000
EG4850,0000004
EG4924BK,0000004
EG4924DE,0000000
EG4925-DE,0000000
EG4925BK,0000007
EG4925BT,0000004
EG4925GG,0000005
EG4963,0000009
EG4965BK,0000081
EG4965DE,0000025
EG4965OD,0000008
EG4969,0000018
EG4970,0000338
EG4989,0000036
EO5002021-1,0000005
EO512,0000000
EO512LBC,0000008
EO518,0000011
EO552,0000041
EO552LBC2,0000013
EO552XR308,0000000
EO558,0000019
EOATP-000-A58,0000007
EOATP-000-A59,0000005
EOEXPS2-0,0000101
EOEXPS2-2,0000037
EOEXPS3-0,0000039
EOEXPS3-0TAN,0000008
EOEXPS3-2,0000030
EOEXPS3-2TAN,0000016
EOEXPS3-4,0000029
EOG33STS,0000058
EOG33STSTAN,0000026
EOHHSI,0000035
EOHHSII,0000016
EOLBC,0000015
EOLBC2,0000007
EOMRD000A1,0000018
EOMRD000A2,0000004
EOXPS2-0,0000110
EOXPS2-0TAN,0000354
EOXPS2-1,0000021
EOXPS2-2,0000028
EOXPS2-2TAN,0000068
EOXPS2-300,0000022
EOXPS2-RF,0000003
EOXPS3-0,0000043
EOXPS3-2,0000012
EP2FSB,0000000
EPCE1911RB,0000000
EPCEBGARB,0000000
EPCEGRB,0000000
EPCEJ2RB,0000000
EPCEKSRR,0000000
EPCELC9LRR,0000000
EPCELC9RR,0000006
EPCESWSRR,0000000
EPCEXD94RB,0000000
EPCOACPRR,0000000
EPHS1911RB,0000000
EPHSG2RR,0000000
EPHSGRR,0000000
EPHSJ2RR,0000007
EPHSLC9LRR,0000000
EPHSLC9RR,0000000
EPHSMP40RR,0000000
EPHSP239RR,0000000
EPHSP938RR,0000000
EPHSSWSRR,0000005
EPHSXD94RR,0000000
EPHSXDSRR,0000000
EPPMJ2,0000005
EPPMPM9,0000006
EPPMPPK,0000008
EPSC1911RR,0000004
EPST1911RR,0000000
EPT1911RR,0000000
EPTB92RR,0000000
EPTBH5RR,0000001
EPTC5RR,0000000
EPTK4RR,0000000
EPTL4RR,0000000
EPTN65RR,0000001
ESTAK12-47,0000000
ETSAR15-30,0000000
ETSAR15-30C,0000000
ETSGLK-18,0000000
ETSMULTI-PK,0000000
F22250B,0000100
F22250HVD,0000336
F223A,0000000
F223B,0000240
F223C,0004388
F223MKD,0000040
F22FHPSUB,0000000
F22FHVCHP,0000000
F22FHVCRN,0000000
F22FLRN,0000000
F22FWMA,0000000
F22FWMB,0000000
F22FWMC,0000000
F22LRTTSP,0000000
F243SPB,0000071
F243SPD,0000170
F25AP,0000000
F270SPE,0000244
F3006A,0000072
F300BLKC,0000775
F308A,0000804
F308B,0000079
F308C,0000058
F308D,0000305
F308MKD,0000182
F32AP,0000000
F32XTP,0000158
F357GCMJ,0000191
F357SIGAP,0000095
F357XTP25,0000239
F380AP,0001305
F380APHP,0000419
F380XTP25,0000261
F38ACMJ,0000000
F38G,0000342
F38XTPB25,0000098
F38XTPP25,0000180
F40SWDCMJ,0000000
F40SWFCMJ,0000220
F40XTP25,0000100
F40XTPB25,0000099
F44A,0000000
F44SA500,0000000
F44XTP25,0000274
F45A500,0002804
F45LCCA,0000000
F45XTP25,0000189
F45XTPB25,0000105
F762TOK,0000000
F7MM08HSA,0000137
F9APBCMJ,0000344
F9APCMJ,0000000
F9APE,0000000
F9XTP25,0000062
F9XTPB25,0000111
F9XTPC25,0000290
FB9220-BG380-10,0000159
FB9220-DB380-10,0000000
FB9220-DB9-10,0000000
FB9220-G42-10,0000036
FB9220-G43-10,0000000
FB9220-JFRM-10,0000001
FB9220-KAHRP380-10,0000000
FB9220-KELTEC-10,0000015
FB9220-LADY-10,0000004
FB9220-LC9-10,0000132
FB9220-LCP-10,0000203
FB9220-LCPCT-10,0000001
FB9220-LCPMAX-10,0000003
FB9220-LCR-10,0000069
FB9220-NAA22-10,0000000
FB9220-NANO-10,0000006
FB9220-SHIELD-10,0000081
FB9220-SIGP238-10,0000009
FB9220-XDS-10,0000001
FB9220P-LCP-10,0000001
FB9270-BG380-10,0000000
FB9270-DB9-10,0000000
FB9270-G26-10,0000010
FB9270-G42-10,0000091
FB9270-G43-10,0000035
FB9270-JFRM-10,0000003
FB9270-KAHRP380-10,0000002
FB9270-LC9-10,0000008
FB9270-LC9CT-10,0000002
FB9270-LCP-10,0000122
FB9270-LCPCT-10,0000000
FB9270-SHIELD-10,0000121
FB9270-SHIELD-11,0000009
FB9270-SIGP238-10,0000000
FB9270-XDS-10,0000008
FB9270P-G43-10,0000007
FB9270P-SHIELD-10,0000007
FB9280-BG380-10,0000000
FB9280-LC9-10,0000000
FB9280-LCP-10,0000005
FB9280-SHIELD-10,0000002
FB9280-SIGP238-10,0000000
FB9280-TCP-10,0000003
FB9300-G26-10,0000000
FB9300-SHIELD-10,0000000
FB9320-19113-10,0000003
FB9320-BG380-10,0000003
FB9320-G26-10,0000007
FB9320-G42-10,0000017
FB9320-G43-10,0000000
FB9320-JFRM-10,0000001
FB9320-LC9-10,0000003
FB9320-LCP-10,0000002
FB9320-MP-10,0000004
FB9320-SHIELD-10,0000011
FB9320-SIGP238-10,0000000
FB9320-SIGP938-10,0000000
FB9320-XDMC-10,0000001
FB9320-XDS-10,0000008
FB9330-BG380-10,0000000
FB9330-G26-10,0000000
FB9330-G42-10,0000000
FB9330-LCP-10,0000000
FB9330-SHIELD-10,0000000
FB9420-19113-10,0000013
FB9420-BG380-10,0000000
FB9420-G26-10,0000000
FB9420-G42-10,0000010
FB9420-JFRM-10,0000004
FB9420-LC9-10,0000000
FB9420-LCP-10,0000000
FB9420-MP-10,0000009
FB9420-MP-11,0000000
FB9420-SHIELD-10,0000003
FB9420-XD9-10,0000004
FB9420-XDMC-10,0000002
FB9420-XDS-10,0000000
FB9425-G26-10,0000000
FB9425-G43-10,0000012
FB9425-SHIELD-10,0000000
FB9570-1911S-R,0000002
FB9570-LGCMP-R,0000000
FB9570-SMAU-R,0000003
FB9570-SMCMP-R,0000000
FB9570-XLS-R,0000000
FB9580-G26-10,0000000
FB9580-G42-10,0000000
FB9580-LC9-10,0000004
FB9580-SHIELD-10,0000005
FB9580-XDS-10,0000005
FBMISSBEHAVIN-2XL,0000000
FBMISSBEHAVIN-L,0000000
FBMISSBEHAVIN-M,0000000
FBMISSBEHAVIN-S,0000000
FBMISSBEHAVIN-XL,0000000
FBMISSBEHAVIN-XS,0000000
FE10HS1,0000098
FE22250A,0000226
FE222A,0000253
FE223A,0000365
FE223L,0000054
FE24385LFA,0000000
FE243AS,0000384
FE243B,0001243
FE2506BS,0000030
FE270130LFA,0000000
FE270A,0000577
FE270B,0000083
FE270WSME,0000025
FE280B,0000050
FE3006150LFA,0000000
FE3006A,0000436
FE3006B,0000226
FE300A,0000031
FE300B,0000034
FE300WBS,0000181
FE300WGS,0000016
FE300WSMC,0000032
FE3030A,0000501
FE3030B,0000735
FE303B,0000033
FE308150LFA,0000000
FE308A,0000312
FE308B,0000420
FE30CA,0000324
FE327PDHS1,0000000
FE32A,0000024
FE32HS1,0000000
FE357HS1,0000000
FE357HS2PDH,0000000
FE35A,0000642
FE375B,0000020
FE380HS1PDH,0000187
FE38HS,0000000
FE38HS3PDH,0000000
FE40HS1,0000000
FE40HS2,0000000
FE40HS3,0000000
FE40HS4PDH,0000000
FE44HS1,0000148
FE4570AS,0000152
FE45HS,0000087
FE45HS3PDH,0000001
FE510,0000000
FE6555B,0000050
FE6B,0000145
FE708CS,0000014
FE710,0000000
FE712,0000000
FE716,0000000
FE724,0000000
FE737,0000000
FE745,0000000
FE757,0000000
FE7A,0000000
FE7B,0000020
FE7RA,0000169
FE7RB,0000068
FE7WSME,0000050
FE810,0000000
FE8A,0000026
FE922A,0019125
FE9HS1,0000000
FE9HS2,0000000
FE9HS5PDH,0000000
FEA76251M1ABX,0001099
FEAE10ABX,0000839
FEAE17H20TVP,0000000
FEAE17WSM1,0002498
FEAE2225050VP,0000037
FEAE22250G,0000000
FEAE223,0000000
FEAE22350VP,0000094
FEAE223G,0000000
FEAE223N,0000038
FEAE22BX,0000000
FEAE22H35TVP,0000000
FEAE22SUP1,0000000
FEAE24375VP,0000020
FEAE25BX,0000000
FEAE3006M1BX,0000431
FEAE3006NBX,0000149
FEAE300BLK1,0000000
FEAE300BLKSUP2,0000000
FEAE308130VP,0000015
FEAE308DBX,0000383
FEAE30CBBX,0000000
FEAE327BX,0000000
FEAE32APBX,0000000
FEAE338L,0000000
FEAE357BX,0000647
FEAE357S2BX,0000452
FEAE380APBX,0001981
FEAE38BX,0000042
FEAE38KBX,0000414
FEAE40R1BX,0001359
FEAE40R50,0000233
FEAE40SJ1,0000000
FEAE44ABX,0001468
FEAE45A100,0000043
FEAE45ABX,0000860
FEAE45GABX,0000000
FEAE45LCBX,0000189
FEAE45SJ1,0000000
FEAE45SUP1,0000069
FEAE5022BX,0000000
FEAE5728A,0002668
FEAE65CRD1,0000000
FEAE65GDL1,0000113
FEAE68A,0000515
FEAE762BX,0000000
FEAE9APBX,0003388
FEAE9DP100,0000000
FEAE9DPBX,0000569
FEAE9FPBX,0001343
FEAE9SJ1,0000000
FEAE9SUP1,0000000
FEAM22,0000000
FEC32HRA,0000036
FEC32HRB,0000072
FEC44SA,0000011
FEC45D,0001954
FEC45LCA,0000027
FEC9BP,0000000
FEF103FRS,0000035
FEF12700,0000298
FEF1274B,0000000
FEF127RS,0000736
FEF127SS2,0000528
FEF130RS,0000052
FEF13100,0000000
FEF1314B,0000035
FEF131RS,0000003
FEF1641B,0000271
FEF164RS,0000047
FEF2033B,0000000
FEF203RS,0000000
FEF203SS2,0000083
FEF22250FS1,0000061
FEF223FS1,0000077
FEF223MSR1,0000070
FEF243FS1,0000330
FEF2506FS1,0000033
FEF270FS1,0000041
FEF270FS2,0000276
FEF270WSMFS1,0000059
FEF280FS1,0000018
FEF3006FS1,0000066
FEF3006FS2,0000110
FEF3006FS3,0000088
FEF300WFS2,0000043
FEF300WFS3,0000000
FEF300WSMFS1,0000036
FEF300WSMFS2,0000033
FEF300WSMFS3,0000056
FEF3030FS1,0000318
FEF3030FS2,0000191
FEF308FS1,0000084
FEF308FS2,0000230
FEF308FS3,0000058
FEF308MSR1,0000033
FEF338FS1,0000023
FEF357FS1,0000000
FEF412RS,0000006
FEF44FS1,0000068
FEF4570FS1,0000048
FEF50AEFS1,0000006
FEF68MSR1,0000000
FEF68MSR2,0000089
FEF708FS1,0000071
FEF708FS2,0000397
FEF76239FS1,0000021
FEF7RFS1,0000049
FEF7RFS2,0000028
FEFC262,0000000
FEFT158F5,0000001
FEFT158F6,0000001
FEGM223M,0000092
FEGM223M3,0000282
FEGM260M,0000000
FEGM300WM,0000035
FEGM308M,0004313
FEGM308M2,0002401
FEGM338LM,0000058
FEGM38A,0000000
FEGM45B,0000064
FEGM711B,0000000
FEGM719,0000000
FEH1216BX,0000219
FEH12175BX,0000539
FEH1218BX,0000192
FEH13200,0000000
FEH1606,0000068
FEH16075,0000036
FEH20075BX,0000000
FEH2008BX,0000023
FEH4126,0000000
FEH41275,0000000
FEH4135,0000000
FEH41375,0000007
FEHG1275BX,0000000
FEHG128BX,0000000
FEHG2075BX,0000012
FEHG208BX,0000000
FEP22250D,0000092
FEP22250G,0000000
FEP222C,0000200
FEP223F,0000027
FEP223Q,0000000
FEP223R,0000042
FEP22D,0000000
FEP243C,0000146
FEP243E,0000081
FEP243F,0000118
FEP243H,0000094
FEP243J,0000000
FEP2506C,0000025
FEP2506D,0000000
FEP257B,0000000
FEP260A,0000000
FEP260B,0000000
FEP270D,0000026
FEP270E,0000005
FEP270F,0000032
FEP270P,0000022
FEP270TC1,0000050
FEP270WSMB,0000084
FEP3006AD,0000010
FEP3006D,0000009
FEP3006F,0000066
FEP3006G,0000182
FEP3006P,0000040
FEP3006TC2,0000025
FEP3006TT1,0000023
FEP300WD2,0000009
FEP300WSME,0000000
FEP300WTT1,0000002
FEP3030TC1,0000050
FEP308C,0000000
FEP308F,0000022
FEP308TC3,0000000
FEP338A2,0000042
FEP357XB1,0000096
FEP375F,0000018
FEP375T1,0000012
FEP375WH,0000000
FEP380HST1S,0000000
FEP40HST1S,0000000
FEP454XB1,0000088
FEP45HST2S,0000000
FEP460XB1,0000009
FEP500XB1,0000086
FEP708A,0000031
FEP708B,0000076
FEP708TT2,0000030
FEP765,0000000
FEP770,0000000
FEP771,0000000
FEP7RD,0000033
FEP7RE,0000023
FEP7RF,0000032
FEP7RH,0000000
FEP7RTT1,0000000
FEP9HST1S,0000000
FEP9HST5S,0000000
FEPAE40180,0000000
FEPB127DPRS,0000055
FEPB127LRS,0000376
FEPB127RS,0000000
FEPB203RS,0000000
FEPD13200,0000000
FEPD1564B,0000016
FEPD2564B,0000406
FEPD40GRD,0000000
FEPD412JGE00,0000000
FEPD412JGE4,0000000
FEPD413JGE000,0000000
FEPD413JGE4B,0000000
FEPD45GRD,0000032
FEPD9GRD,0000000
FEPHT258F7,0000022
FEPTD139567,0000059
FEPTD157567,0000066
FEPWB1342,0000028
FEPWB1344,0000011
FEPWB134BB,0000005
FEPWB1422,0000020
FEPWB1424,0000000
FEPWB142BB,0000010
FEPWB2092,0000000
FEPWB2094,0000000
FESS197SR,0003332
FEUM22,0004543
FEXM193,0000000
FEXM193I,0000000
FEXM193LC1AC1,0000000
FEXM33C,0000757
FEXM80CL,0000000
FEXM855LC1AC1,0000000
FEXM856,0000000
FLIR431-0008-21-00S,0000008
FLIR431-0009-21-00S,0000000
FLIR431-0017-02-00,0000000
FLIR431-0017-03-00,0000000
FLIR431-0017-05-00,0000003
FMK40C1CNVK,0000000
FMK9C1G2FAC,0000005
FMKG40C1,0000003
FMKG40C1CM,0000003
FMKG9C1G2,0000006
FMKG9C1G2CM,0000019
FMKG9C1G2DE,0000006
FMKG9C1G2DECM,0000029
FMKG9C1G2EL,0000000
FMKG9C1G2MLT,0000016
FMKG9C1G2OD,0000000
FMKG9C1G2ODCM,0000012
FMKG9C1G2PK,0000006
FMKG9C1G2PKCM,0000011
FMKG9C1G2SS,0000010
FMKG9C1G2SSM,0000010
FMKG9C1G2TBSS,0000020
FMKG9C1G2TBSSM,0000020
